student_id,grade,ses_level,homework_category,homework_minutes,math_score,reading_score,grade_label,homework_label
446,5,1,3,45,59.1,59.4,5th Grade,30-60 minutes
447,5,2,3,45,75.6,74.3,5th Grade,30-60 minutes
448,4,2,4,90,64.6,58.2,4th Grade,1-2 hours
449,2,2,2,15,58.7,40.7,2nd Grade,Less than 30 min
450,0,2,1,0,27.1,50.3,Kindergarten,No homework
451,4,3,1,0,64.7,43.7,4th Grade,No homework
452,3,2,1,0,52.0,63.4,3rd Grade,No homework
453,2,1,1,0,,61.0,2nd Grade,No homework
454,5,1,4,90,68.7,62.9,5th Grade,1-2 hours
455,0,3,1,0,25.6,36.7,Kindergarten,No homework
456,2,2,1,0,44.9,62.5,2nd Grade,No homework
457,0,3,1,0,39.7,45.2,Kindergarten,No homework
458,2,2,2,15,32.2,76.8,2nd Grade,Less than 30 min
459,0,2,1,0,52.3,47.5,Kindergarten,No homework
460,0,2,2,15,25.3,45.4,Kindergarten,Less than 30 min
461,0,2,2,15,34.7,43.9,Kindergarten,Less than 30 min
462,3,2,2,15,58.3,36.1,3rd Grade,Less than 30 min
463,4,2,3,45,40.3,56.3,4th Grade,30-60 minutes
464,3,2,2,15,65.1,59.3,3rd Grade,Less than 30 min
465,5,3,4,90,75.7,72.3,5th Grade,1-2 hours
466,2,3,4,90,54.7,50.9,2nd Grade,1-2 hours
467,1,3,2,15,64.5,51.3,1st Grade,Less than 30 min
468,5,3,3,45,50.7,54.8,5th Grade,30-60 minutes
469,1,2,2,15,44.8,36.1,1st Grade,Less than 30 min
470,5,2,3,45,47.3,84.6,5th Grade,30-60 minutes
471,0,3,1,0,39.8,40.9,Kindergarten,No homework
472,5,2,4,90,67.7,77.1,5th Grade,1-2 hours
473,0,1,1,0,44.1,17.5,Kindergarten,No homework
474,5,2,3,45,64.9,76.9,5th Grade,30-60 minutes
475,3,1,3,45,39.0,58.9,3rd Grade,30-60 minutes
476,5,2,4,90,51.5,66.6,5th Grade,1-2 hours
477,0,2,1,0,25.4,22.6,Kindergarten,No homework
478,3,2,3,45,48.2,51.9,3rd Grade,30-60 minutes
479,5,3,5,150,75.4,77.2,5th Grade,More than 2 hours
480,3,3,1,0,67.2,72.7,3rd Grade,No homework
481,3,3,3,45,77.2,39.9,3rd Grade,30-60 minutes
482,4,2,4,90,53.2,73.3,4th Grade,1-2 hours
483,2,3,3,45,60.3,58.9,2nd Grade,30-60 minutes
484,3,3,2,15,77.7,47.3,3rd Grade,Less than 30 min
485,3,2,2,15,56.5,41.0,3rd Grade,Less than 30 min
486,5,3,4,90,51.1,81.3,5th Grade,1-2 hours
487,0,1,4,90,31.7,35.0,Kindergarten,1-2 hours
488,1,3,3,45,44.2,46.6,1st Grade,30-60 minutes
489,5,2,5,150,64.4,76.0,5th Grade,More than 2 hours
490,5,2,4,90,63.4,85.0,5th Grade,1-2 hours
491,2,1,4,90,27.9,49.2,2nd Grade,1-2 hours
492,3,2,3,45,38.3,44.0,3rd Grade,30-60 minutes
493,1,2,4,90,43.4,,1st Grade,1-2 hours
494,1,3,1,0,20.8,53.6,1st Grade,No homework
495,2,3,3,45,68.9,65.2,2nd Grade,30-60 minutes
496,2,3,1,0,70.1,48.5,2nd Grade,No homework
497,3,2,1,0,44.1,67.5,3rd Grade,No homework
498,0,3,1,0,52.8,38.2,Kindergarten,No homework
499,5,2,3,45,85.0,67.6,5th Grade,30-60 minutes
500,5,3,1,0,76.1,76.8,5th Grade,No homework
501,4,1,5,150,52.7,60.0,4th Grade,More than 2 hours
502,3,2,3,45,60.6,53.9,3rd Grade,30-60 minutes
503,1,3,4,90,65.5,,1st Grade,1-2 hours
504,4,3,5,150,48.1,70.4,4th Grade,More than 2 hours
505,4,2,3,45,54.9,53.5,4th Grade,30-60 minutes
506,1,3,1,0,61.3,35.6,1st Grade,No homework
507,5,1,2,15,58.6,77.2,5th Grade,Less than 30 min
508,4,2,3,45,66.5,55.9,4th Grade,30-60 minutes
509,5,2,4,90,71.7,72.6,5th Grade,1-2 hours
510,4,1,3,45,51.9,64.9,4th Grade,30-60 minutes
511,3,1,2,15,43.6,54.7,3rd Grade,Less than 30 min
512,2,1,1,0,55.7,30.6,2nd Grade,No homework
513,5,2,3,45,57.1,63.7,5th Grade,30-60 minutes
514,5,1,2,15,61.7,52.2,5th Grade,Less than 30 min
515,0,2,3,45,33.3,36.3,Kindergarten,30-60 minutes
516,0,2,1,0,63.1,41.3,Kindergarten,No homework
517,2,2,2,15,43.6,51.8,2nd Grade,Less than 30 min
518,4,2,2,15,66.5,65.1,4th Grade,Less than 30 min
519,5,2,4,90,85.0,71.4,5th Grade,1-2 hours
520,0,2,1,0,23.3,58.9,Kindergarten,No homework
521,3,2,1,0,64.3,56.2,3rd Grade,No homework
522,2,2,2,15,50.6,52.2,2nd Grade,Less than 30 min
523,5,3,5,150,85.0,75.6,5th Grade,More than 2 hours
524,5,2,5,150,52.3,61.3,5th Grade,More than 2 hours
525,5,2,3,45,56.5,82.1,5th Grade,30-60 minutes
526,2,2,3,45,50.3,43.5,2nd Grade,30-60 minutes
527,2,2,1,0,45.5,54.3,2nd Grade,No homework
528,1,3,1,0,48.2,60.8,1st Grade,No homework
529,0,2,1,0,70.7,47.9,Kindergarten,No homework
530,5,2,3,45,69.4,74.0,5th Grade,30-60 minutes
531,4,1,4,90,48.2,54.8,4th Grade,1-2 hours
532,5,2,5,150,63.1,64.6,5th Grade,More than 2 hours
533,5,2,1,0,71.7,,5th Grade,No homework
534,3,3,2,15,67.4,64.0,3rd Grade,Less than 30 min
535,4,3,3,45,71.5,74.4,4th Grade,30-60 minutes
536,5,2,4,90,48.9,58.0,5th Grade,1-2 hours
537,5,3,5,150,77.4,78.7,5th Grade,More than 2 hours
538,1,2,3,45,54.9,62.6,1st Grade,30-60 minutes
539,2,3,3,45,55.0,60.3,2nd Grade,30-60 minutes
540,0,3,1,0,59.4,50.3,Kindergarten,No homework
541,5,1,4,90,59.5,57.8,5th Grade,1-2 hours
542,3,2,2,15,53.9,48.2,3rd Grade,Less than 30 min
543,1,2,4,90,43.8,35.7,1st Grade,1-2 hours
544,4,1,1,0,78.3,28.0,4th Grade,No homework
545,3,2,3,45,46.7,65.4,3rd Grade,30-60 minutes
546,2,3,1,0,51.1,61.6,2nd Grade,No homework
547,0,3,1,0,42.0,40.6,Kindergarten,No homework
548,4,3,3,45,70.5,59.8,4th Grade,30-60 minutes
549,3,3,3,45,63.1,60.4,3rd Grade,30-60 minutes
550,4,3,4,90,52.8,65.3,4th Grade,1-2 hours
551,3,1,3,45,37.9,60.5,3rd Grade,30-60 minutes
552,5,2,3,45,83.6,70.0,5th Grade,30-60 minutes
553,3,1,4,90,,63.6,3rd Grade,1-2 hours
554,3,1,4,90,38.1,54.1,3rd Grade,1-2 hours
555,5,1,2,15,51.0,71.0,5th Grade,Less than 30 min
556,2,2,3,45,33.9,55.3,2nd Grade,30-60 minutes
557,0,3,4,90,58.3,40.7,Kindergarten,1-2 hours
558,0,3,2,15,47.5,48.4,Kindergarten,Less than 30 min
559,4,2,2,15,68.5,63.2,4th Grade,Less than 30 min
560,3,3,3,45,78.7,75.4,3rd Grade,30-60 minutes
561,4,2,3,45,66.2,72.1,4th Grade,30-60 minutes
562,1,3,2,15,46.9,46.5,1st Grade,Less than 30 min
563,0,2,1,0,43.1,50.7,Kindergarten,No homework
564,0,2,3,45,60.5,39.5,Kindergarten,30-60 minutes
565,2,3,3,45,56.1,53.5,2nd Grade,30-60 minutes
566,3,2,2,15,51.0,64.7,3rd Grade,Less than 30 min
567,2,2,3,45,49.5,55.5,2nd Grade,30-60 minutes
568,2,2,2,15,61.5,44.9,2nd Grade,Less than 30 min
569,5,2,3,45,85.0,70.9,5th Grade,30-60 minutes
570,2,3,2,15,55.3,56.4,2nd Grade,Less than 30 min
571,3,1,1,0,46.4,47.9,3rd Grade,No homework
572,4,3,5,150,74.4,85.0,4th Grade,More than 2 hours
573,2,1,2,15,37.3,49.2,2nd Grade,Less than 30 min
574,3,2,4,90,56.5,56.4,3rd Grade,1-2 hours
575,5,1,3,45,79.8,83.3,5th Grade,30-60 minutes
576,5,3,4,90,83.2,77.1,5th Grade,1-2 hours
577,0,1,1,0,37.5,40.0,Kindergarten,No homework
578,5,2,3,45,79.5,75.1,5th Grade,30-60 minutes
579,2,2,5,150,44.3,46.2,2nd Grade,More than 2 hours
580,1,1,2,15,66.2,41.6,1st Grade,Less than 30 min
581,2,3,3,45,33.3,71.0,2nd Grade,30-60 minutes
582,5,1,1,0,54.7,56.4,5th Grade,No homework
583,2,1,2,15,25.1,58.5,2nd Grade,Less than 30 min
584,1,2,3,45,35.6,31.3,1st Grade,30-60 minutes
585,3,2,4,90,64.2,65.2,3rd Grade,1-2 hours
586,1,2,2,15,37.6,37.6,1st Grade,Less than 30 min
587,0,1,3,45,45.7,32.4,Kindergarten,30-60 minutes
588,0,1,1,0,15.0,40.4,Kindergarten,No homework
589,0,2,1,0,44.1,30.4,Kindergarten,No homework
590,0,2,1,0,25.4,35.6,Kindergarten,No homework
591,0,3,2,15,48.3,56.2,Kindergarten,Less than 30 min
592,3,3,2,15,71.9,52.6,3rd Grade,Less than 30 min
593,1,2,2,15,71.6,51.6,1st Grade,Less than 30 min
594,2,2,4,90,45.0,60.3,2nd Grade,1-2 hours
595,5,2,2,15,43.8,60.2,5th Grade,Less than 30 min
596,2,3,1,0,57.2,45.8,2nd Grade,No homework
597,3,2,1,0,57.1,56.0,3rd Grade,No homework
598,1,3,2,15,41.7,55.5,1st Grade,Less than 30 min
599,1,2,2,15,45.3,49.7,1st Grade,Less than 30 min
600,0,2,1,0,54.6,35.9,Kindergarten,No homework
601,1,2,2,15,36.7,33.2,1st Grade,Less than 30 min
602,1,2,2,15,38.6,51.5,1st Grade,Less than 30 min
603,1,1,3,45,27.0,29.2,1st Grade,30-60 minutes
604,0,3,4,90,37.0,53.2,Kindergarten,1-2 hours
605,0,3,2,15,49.3,35.8,Kindergarten,Less than 30 min
606,2,3,1,0,59.9,61.8,2nd Grade,No homework
607,1,2,1,0,55.7,,1st Grade,No homework
608,2,1,3,45,46.3,40.3,2nd Grade,30-60 minutes
609,3,1,3,45,40.5,65.4,3rd Grade,30-60 minutes
610,4,2,2,15,55.9,67.0,4th Grade,Less than 30 min
611,0,3,1,0,54.9,59.6,Kindergarten,No homework
612,4,2,4,90,56.0,59.6,4th Grade,1-2 hours
613,3,1,3,45,36.8,45.3,3rd Grade,30-60 minutes
614,0,3,1,0,34.5,58.1,Kindergarten,No homework
615,5,3,3,45,68.6,83.4,5th Grade,30-60 minutes
616,5,2,4,90,63.6,58.6,5th Grade,1-2 hours
617,0,2,2,15,39.0,43.8,Kindergarten,Less than 30 min
618,1,3,3,45,59.4,50.9,1st Grade,30-60 minutes
619,4,2,4,90,53.9,67.7,4th Grade,1-2 hours
620,4,3,3,45,76.7,78.1,4th Grade,30-60 minutes
621,1,1,2,15,24.7,32.9,1st Grade,Less than 30 min
622,1,2,2,15,66.7,45.8,1st Grade,Less than 30 min
623,2,2,2,15,27.1,63.3,2nd Grade,Less than 30 min
624,2,3,4,90,69.4,61.8,2nd Grade,1-2 hours
625,3,3,3,45,72.3,67.7,3rd Grade,30-60 minutes
626,2,3,3,45,53.9,46.9,2nd Grade,30-60 minutes
627,2,2,5,150,35.2,72.6,2nd Grade,More than 2 hours
628,4,3,5,150,53.7,65.3,4th Grade,More than 2 hours
629,0,2,1,0,39.3,23.1,Kindergarten,No homework
630,1,2,1,0,46.9,48.2,1st Grade,No homework
631,4,2,3,45,67.9,70.1,4th Grade,30-60 minutes
632,5,3,5,150,70.6,76.5,5th Grade,More than 2 hours
633,3,3,2,15,66.7,63.9,3rd Grade,Less than 30 min
634,3,2,5,150,61.6,63.8,3rd Grade,More than 2 hours
635,0,1,1,0,23.6,27.0,Kindergarten,No homework
636,2,3,3,45,51.3,55.7,2nd Grade,30-60 minutes
637,3,2,3,45,54.7,40.0,3rd Grade,30-60 minutes
638,1,3,1,0,55.1,54.4,1st Grade,No homework
639,1,2,4,90,35.3,,1st Grade,1-2 hours
640,2,1,3,45,46.0,47.0,2nd Grade,30-60 minutes
641,0,2,1,0,43.4,,Kindergarten,No homework
642,1,1,2,15,31.4,34.6,1st Grade,Less than 30 min
643,1,2,3,45,40.1,45.6,1st Grade,30-60 minutes
644,1,1,1,0,27.7,32.0,1st Grade,No homework
645,0,1,3,45,33.3,39.8,Kindergarten,30-60 minutes
646,5,1,2,15,65.3,57.7,5th Grade,Less than 30 min
647,3,3,2,15,48.8,67.5,3rd Grade,Less than 30 min
648,4,2,2,15,68.6,70.4,4th Grade,Less than 30 min
649,4,2,2,15,64.0,77.8,4th Grade,Less than 30 min
650,2,3,2,15,49.5,53.6,2nd Grade,Less than 30 min
651,0,2,5,150,37.1,61.7,Kindergarten,More than 2 hours
652,3,2,1,0,68.4,52.4,3rd Grade,No homework
653,3,2,2,15,53.5,67.2,3rd Grade,Less than 30 min
654,4,3,2,15,85.0,63.8,4th Grade,Less than 30 min
655,2,3,3,45,62.7,67.2,2nd Grade,30-60 minutes
656,0,2,2,15,22.6,44.4,Kindergarten,Less than 30 min
657,1,3,3,45,51.4,60.3,1st Grade,30-60 minutes
658,2,2,1,0,30.1,61.7,2nd Grade,No homework
659,3,2,3,45,59.6,50.7,3rd Grade,30-60 minutes
660,3,3,3,45,61.0,71.2,3rd Grade,30-60 minutes
661,2,2,2,15,73.2,46.9,2nd Grade,Less than 30 min
662,5,3,3,45,85.0,67.0,5th Grade,30-60 minutes
663,3,1,4,90,53.4,46.7,3rd Grade,1-2 hours
664,1,2,2,15,60.9,34.0,1st Grade,Less than 30 min
665,0,3,1,0,50.4,52.0,Kindergarten,No homework
666,0,1,1,0,15.0,43.8,Kindergarten,No homework
667,1,3,2,15,58.7,68.7,1st Grade,Less than 30 min
668,1,3,1,0,,54.3,1st Grade,No homework
669,1,3,2,15,39.0,36.9,1st Grade,Less than 30 min
670,1,2,3,45,38.9,50.4,1st Grade,30-60 minutes
671,1,2,2,15,57.3,,1st Grade,Less than 30 min
672,5,3,3,45,59.9,65.7,5th Grade,30-60 minutes
673,0,3,2,15,55.3,,Kindergarten,Less than 30 min
674,3,2,3,45,55.2,36.5,3rd Grade,30-60 minutes
675,2,3,2,15,65.8,54.6,2nd Grade,Less than 30 min
676,5,2,4,90,81.3,85.0,5th Grade,1-2 hours
677,0,3,2,15,35.7,40.9,Kindergarten,Less than 30 min
678,2,1,2,15,32.4,41.6,2nd Grade,Less than 30 min
679,5,1,3,45,78.0,62.4,5th Grade,30-60 minutes
680,5,2,2,15,60.6,70.0,5th Grade,Less than 30 min
681,4,2,5,150,60.6,44.5,4th Grade,More than 2 hours
682,1,3,1,0,64.7,54.8,1st Grade,No homework
683,1,1,1,0,34.3,46.0,1st Grade,No homework
684,3,3,3,45,71.6,84.2,3rd Grade,30-60 minutes
685,5,2,4,90,72.3,70.7,5th Grade,1-2 hours
686,3,2,2,15,71.6,55.8,3rd Grade,Less than 30 min
687,3,2,4,90,67.5,68.2,3rd Grade,1-2 hours
688,1,2,2,15,56.7,64.1,1st Grade,Less than 30 min
689,4,1,3,45,55.1,58.2,4th Grade,30-60 minutes
690,1,1,3,45,38.1,58.8,1st Grade,30-60 minutes
691,1,2,1,0,47.0,41.9,1st Grade,No homework
692,2,1,4,90,20.2,56.4,2nd Grade,1-2 hours
693,3,1,4,90,41.0,,3rd Grade,1-2 hours
694,1,3,4,90,28.7,34.4,1st Grade,1-2 hours
695,0,1,2,15,34.3,45.9,Kindergarten,Less than 30 min
696,3,2,4,90,60.2,85.0,3rd Grade,1-2 hours
697,1,1,1,0,49.5,38.6,1st Grade,No homework
698,3,2,2,15,50.3,48.0,3rd Grade,Less than 30 min
699,0,2,1,0,42.8,55.5,Kindergarten,No homework
700,2,1,1,0,29.6,41.3,2nd Grade,No homework
701,3,3,3,45,56.2,43.0,3rd Grade,30-60 minutes
702,0,3,1,0,60.9,64.6,Kindergarten,No homework
703,2,1,1,0,29.5,62.3,2nd Grade,No homework
704,0,3,2,15,26.4,53.5,Kindergarten,Less than 30 min
705,0,2,3,45,54.9,46.7,Kindergarten,30-60 minutes
706,5,1,4,90,62.3,49.6,5th Grade,1-2 hours
707,1,1,3,45,25.9,34.3,1st Grade,30-60 minutes
708,4,2,3,45,62.8,,4th Grade,30-60 minutes
709,1,2,3,45,79.5,49.6,1st Grade,30-60 minutes
710,4,2,3,45,66.4,58.1,4th Grade,30-60 minutes
711,4,3,5,150,69.2,41.6,4th Grade,More than 2 hours
712,3,2,1,0,78.3,61.9,3rd Grade,No homework
713,2,2,3,45,47.6,38.5,2nd Grade,30-60 minutes
714,2,2,3,45,72.6,58.4,2nd Grade,30-60 minutes
715,2,3,3,45,33.1,74.8,2nd Grade,30-60 minutes
716,5,1,4,90,51.9,74.9,5th Grade,1-2 hours
717,5,2,4,90,63.4,48.8,5th Grade,1-2 hours
718,5,2,4,90,74.5,65.2,5th Grade,1-2 hours
719,0,2,1,0,68.1,44.9,Kindergarten,No homework
720,4,2,2,15,59.2,72.3,4th Grade,Less than 30 min
721,5,2,1,0,79.9,72.6,5th Grade,No homework
722,1,2,1,0,73.0,53.4,1st Grade,No homework
723,0,2,1,0,59.2,31.7,Kindergarten,No homework
724,4,2,4,90,58.7,75.9,4th Grade,1-2 hours
725,3,1,3,45,52.5,53.1,3rd Grade,30-60 minutes
726,5,2,4,90,65.5,70.9,5th Grade,1-2 hours
727,0,2,1,0,35.6,42.7,Kindergarten,No homework
728,4,2,3,45,67.5,39.8,4th Grade,30-60 minutes
729,1,3,1,0,48.4,65.1,1st Grade,No homework
730,1,2,3,45,44.1,53.6,1st Grade,30-60 minutes
731,1,1,3,45,22.8,27.5,1st Grade,30-60 minutes
732,4,2,3,45,42.3,68.0,4th Grade,30-60 minutes
733,3,3,2,15,61.6,73.8,3rd Grade,Less than 30 min
734,3,3,2,15,65.1,38.1,3rd Grade,Less than 30 min
735,2,2,3,45,44.8,68.8,2nd Grade,30-60 minutes
736,5,1,4,90,62.2,78.1,5th Grade,1-2 hours
737,2,2,3,45,47.4,54.8,2nd Grade,30-60 minutes
738,4,2,2,15,66.2,66.3,4th Grade,Less than 30 min
739,2,3,1,0,61.9,80.3,2nd Grade,No homework
740,2,2,1,0,73.5,43.1,2nd Grade,No homework
741,2,2,1,0,59.3,43.1,2nd Grade,No homework
742,1,2,1,0,42.0,52.6,1st Grade,No homework
743,4,2,2,15,69.0,70.5,4th Grade,Less than 30 min
744,3,3,3,45,85.0,67.3,3rd Grade,30-60 minutes
745,1,2,2,15,54.8,40.9,1st Grade,Less than 30 min
746,5,3,3,45,70.4,81.4,5th Grade,30-60 minutes
747,2,2,3,45,44.0,49.1,2nd Grade,30-60 minutes
748,3,1,3,45,42.3,47.1,3rd Grade,30-60 minutes
749,5,2,4,90,58.9,76.2,5th Grade,1-2 hours
750,3,1,2,15,59.8,65.2,3rd Grade,Less than 30 min
751,0,2,2,15,43.7,44.7,Kindergarten,Less than 30 min
752,5,2,5,150,52.0,73.3,5th Grade,More than 2 hours
753,3,2,2,15,57.7,64.7,3rd Grade,Less than 30 min
754,2,2,1,0,60.5,46.9,2nd Grade,No homework
755,0,1,3,45,,24.3,Kindergarten,30-60 minutes
756,4,2,4,90,55.9,58.0,4th Grade,1-2 hours
757,3,2,1,0,55.3,46.6,3rd Grade,No homework
758,3,3,1,0,68.1,66.7,3rd Grade,No homework
759,5,2,4,90,61.4,85.0,5th Grade,1-2 hours
760,4,2,3,45,52.0,57.4,4th Grade,30-60 minutes
761,0,1,3,45,32.4,34.0,Kindergarten,30-60 minutes
762,1,3,1,0,49.2,53.8,1st Grade,No homework
763,1,2,3,45,30.9,58.9,1st Grade,30-60 minutes
764,4,3,1,0,68.0,60.1,4th Grade,No homework
765,0,1,1,0,46.2,48.3,Kindergarten,No homework
766,3,2,5,150,47.4,50.5,3rd Grade,More than 2 hours
767,4,2,2,15,65.8,63.6,4th Grade,Less than 30 min
768,5,1,2,15,73.2,63.5,5th Grade,Less than 30 min
769,2,2,4,90,30.2,54.5,2nd Grade,1-2 hours
770,4,3,2,15,85.0,72.5,4th Grade,Less than 30 min
771,0,2,1,0,46.3,46.6,Kindergarten,No homework
772,5,3,3,45,80.8,66.1,5th Grade,30-60 minutes
773,0,1,2,15,26.3,45.7,Kindergarten,Less than 30 min
774,2,2,3,45,53.6,73.0,2nd Grade,30-60 minutes
775,4,2,4,90,72.3,59.7,4th Grade,1-2 hours
776,0,2,1,0,44.4,48.1,Kindergarten,No homework
777,1,3,2,15,34.3,52.6,1st Grade,Less than 30 min
778,4,1,3,45,33.9,64.8,4th Grade,30-60 minutes
779,4,3,4,90,69.6,70.3,4th Grade,1-2 hours
780,3,2,3,45,56.7,71.2,3rd Grade,30-60 minutes
781,4,2,4,90,59.6,57.6,4th Grade,1-2 hours
782,3,3,5,150,55.7,73.3,3rd Grade,More than 2 hours
783,1,2,2,15,21.7,32.6,1st Grade,Less than 30 min
784,2,3,2,15,50.7,81.7,2nd Grade,Less than 30 min
785,1,2,2,15,35.6,56.6,1st Grade,Less than 30 min
786,5,3,2,15,73.0,74.3,5th Grade,Less than 30 min
787,3,2,1,0,50.4,50.1,3rd Grade,No homework
788,2,1,4,90,61.5,50.7,2nd Grade,1-2 hours
789,2,2,2,15,47.7,62.7,2nd Grade,Less than 30 min
790,5,1,4,90,65.5,75.1,5th Grade,1-2 hours
791,0,2,1,0,52.1,36.6,Kindergarten,No homework
792,3,1,4,90,29.9,52.5,3rd Grade,1-2 hours
793,3,1,1,0,44.9,52.5,3rd Grade,No homework
794,3,1,3,45,74.4,34.2,3rd Grade,30-60 minutes
795,0,2,1,0,,33.2,Kindergarten,No homework
796,5,2,4,90,61.7,64.2,5th Grade,1-2 hours
797,5,2,3,45,68.8,68.8,5th Grade,30-60 minutes
798,3,1,4,90,24.5,70.9,3rd Grade,1-2 hours
799,4,2,3,45,53.5,54.4,4th Grade,30-60 minutes
800,5,2,5,150,83.2,51.5,5th Grade,More than 2 hours
801,4,2,4,90,63.0,71.0,4th Grade,1-2 hours
802,0,3,1,0,39.2,54.3,Kindergarten,No homework
803,3,2,2,15,53.9,51.8,3rd Grade,Less than 30 min
804,3,2,2,15,46.6,61.2,3rd Grade,Less than 30 min
805,2,2,3,45,73.7,52.0,2nd Grade,30-60 minutes
806,4,1,3,45,35.4,77.8,4th Grade,30-60 minutes
807,5,3,3,45,76.9,62.9,5th Grade,30-60 minutes
808,5,3,4,90,62.4,75.4,5th Grade,1-2 hours
809,2,1,3,45,31.5,63.8,2nd Grade,30-60 minutes
810,0,2,1,0,35.4,42.7,Kindergarten,No homework
811,5,2,2,15,68.9,58.7,5th Grade,Less than 30 min
812,5,2,2,15,58.1,64.1,5th Grade,Less than 30 min
813,0,3,1,0,59.2,58.0,Kindergarten,No homework
814,5,1,3,45,59.2,55.8,5th Grade,30-60 minutes
815,5,2,4,90,52.6,50.1,5th Grade,1-2 hours
816,3,1,2,15,40.7,57.8,3rd Grade,Less than 30 min
817,3,2,1,0,52.2,62.1,3rd Grade,No homework
818,2,1,2,15,60.4,53.1,2nd Grade,Less than 30 min
819,0,3,5,150,54.3,40.1,Kindergarten,More than 2 hours
820,2,2,2,15,55.4,52.3,2nd Grade,Less than 30 min
821,4,3,5,150,25.0,72.8,4th Grade,More than 2 hours
822,0,1,1,0,20.2,21.1,Kindergarten,No homework
823,2,1,1,0,47.7,50.4,2nd Grade,No homework
824,2,2,3,45,60.9,42.7,2nd Grade,30-60 minutes
825,3,2,3,45,44.3,49.0,3rd Grade,30-60 minutes
826,5,3,4,90,65.9,67.0,5th Grade,1-2 hours
827,2,2,4,90,51.8,57.9,2nd Grade,1-2 hours
828,2,1,2,15,34.7,46.0,2nd Grade,Less than 30 min
829,4,1,3,45,59.3,73.5,4th Grade,30-60 minutes
830,2,1,3,45,48.6,39.9,2nd Grade,30-60 minutes
831,1,3,3,45,63.9,75.1,1st Grade,30-60 minutes
832,2,2,2,15,38.9,34.9,2nd Grade,Less than 30 min
833,0,2,1,0,28.8,52.9,Kindergarten,No homework
834,1,2,2,15,38.8,31.3,1st Grade,Less than 30 min
835,2,1,4,90,38.7,39.9,2nd Grade,1-2 hours
836,2,1,1,0,32.8,36.9,2nd Grade,No homework
837,5,3,3,45,75.6,59.4,5th Grade,30-60 minutes
838,2,2,2,15,57.4,55.3,2nd Grade,Less than 30 min
839,3,2,4,90,60.5,85.0,3rd Grade,1-2 hours
840,3,1,2,15,50.3,42.7,3rd Grade,Less than 30 min
841,0,1,1,0,52.3,20.3,Kindergarten,No homework
842,3,2,3,45,47.1,67.2,3rd Grade,30-60 minutes
843,1,1,1,0,38.4,43.0,1st Grade,No homework
844,5,1,2,15,58.1,84.4,5th Grade,Less than 30 min
845,0,2,1,0,45.9,43.9,Kindergarten,No homework
846,2,1,2,15,54.0,26.3,2nd Grade,Less than 30 min
847,0,1,1,0,38.5,,Kindergarten,No homework
848,5,3,2,15,77.6,68.0,5th Grade,Less than 30 min
849,3,2,2,15,52.0,52.2,3rd Grade,Less than 30 min
850,3,3,4,90,58.9,67.3,3rd Grade,1-2 hours
851,0,2,1,0,37.6,42.5,Kindergarten,No homework
852,4,2,3,45,61.9,68.9,4th Grade,30-60 minutes
853,1,1,1,0,29.2,24.7,1st Grade,No homework
854,5,2,2,15,60.3,76.2,5th Grade,Less than 30 min
855,1,1,3,45,31.6,54.5,1st Grade,30-60 minutes
856,1,1,2,15,20.2,43.7,1st Grade,Less than 30 min
857,0,3,1,0,37.8,58.8,Kindergarten,No homework
858,2,2,4,90,38.3,53.7,2nd Grade,1-2 hours
859,3,3,3,45,51.4,42.6,3rd Grade,30-60 minutes
860,0,2,2,15,43.7,39.0,Kindergarten,Less than 30 min
861,4,2,3,45,80.4,49.8,4th Grade,30-60 minutes
862,2,2,1,0,45.6,40.6,2nd Grade,No homework
863,3,2,5,150,56.4,52.3,3rd Grade,More than 2 hours
864,2,2,4,90,,51.9,2nd Grade,1-2 hours
865,2,3,2,15,73.4,51.8,2nd Grade,Less than 30 min
866,3,1,4,90,52.0,67.6,3rd Grade,1-2 hours
867,0,2,1,0,46.1,66.4,Kindergarten,No homework
868,1,2,2,15,31.2,42.4,1st Grade,Less than 30 min
869,5,1,2,15,43.1,54.0,5th Grade,Less than 30 min
870,5,2,3,45,67.4,80.4,5th Grade,30-60 minutes
871,2,2,1,0,65.1,44.5,2nd Grade,No homework
872,1,1,2,15,30.1,48.6,1st Grade,Less than 30 min
873,3,1,2,15,57.1,61.9,3rd Grade,Less than 30 min
874,2,2,2,15,38.7,32.9,2nd Grade,Less than 30 min
875,0,2,2,15,45.1,28.4,Kindergarten,Less than 30 min
876,0,2,3,45,36.7,63.6,Kindergarten,30-60 minutes
877,4,1,2,15,44.8,56.1,4th Grade,Less than 30 min
878,3,1,4,90,42.9,52.5,3rd Grade,1-2 hours
879,0,3,1,0,47.5,31.6,Kindergarten,No homework
880,1,3,3,45,42.5,47.1,1st Grade,30-60 minutes
881,1,2,2,15,68.5,39.3,1st Grade,Less than 30 min
882,4,3,4,90,72.2,51.5,4th Grade,1-2 hours
883,0,2,2,15,39.3,52.3,Kindergarten,Less than 30 min
884,0,1,1,0,34.9,33.5,Kindergarten,No homework
885,4,1,3,45,62.4,50.5,4th Grade,30-60 minutes
886,1,3,4,90,44.1,44.9,1st Grade,1-2 hours
887,3,2,4,90,54.2,54.9,3rd Grade,1-2 hours
888,1,3,2,15,67.4,,1st Grade,Less than 30 min
889,0,3,1,0,40.2,66.6,Kindergarten,No homework
890,1,2,3,45,40.4,48.6,1st Grade,30-60 minutes
891,4,1,5,150,49.2,54.5,4th Grade,More than 2 hours
